"";"Date";"SpreadBQI";"SpreadBQII";"SpreadBQIII";"SpreadBQIV"
"1247";2020-06-03;0,980000000000004;-3,96;-1,8;4,76000000000001
"1248";2020-06-04;0,939999999999998;-3,94;-1,63;4,62
"1249";2020-06-05;0,980000000000004;-3,99;-1,88;4,86
"1250";2020-06-08;1,18;-3,91;-1,77999999999999;4,49
"1251";2020-06-09;0,769999999999996;-3,82;-1,74;4,77
"1252";2020-06-10;0,869999999999997;-4;-1,62;4,73
"1253";2020-06-11;0,910000000000004;-4,08;-1,58;4,73
"1254";2020-06-12;0,82;-4,07;-1,42;4,64
"1255";2020-06-15;1;-3,92;-1,72000000000001;4,62
"1256";2020-06-16;0,799999999999997;-3,94;-1,71;4,81999999999999
"1257";2020-06-17;0,849999999999994;-3,76000000000001;-1,7;4,56999999999999
"1258";2020-06-18;0,989999999999995;-3,89;-1,76000000000001;4,65
"1259";2020-06-19;0,93;-3,97;-1,7;4,72
"1260";2020-06-22;1;-3,94;-1,86;4,78
"1261";2020-06-23;1,04;-3,86;-1,98;4,77
"1262";2020-06-24;1,01;-3,95;-1,66;4,58
"1263";2020-06-25;1,06;-3,94;-1,74;4,59
